date,symphony_id,ticker,weight_pct,shares,market_value,source
2026-05-15,sRxc0F27TQYj10bWwIlO,SHV,1.228,4.44277,489.74875095,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SH,1.2288,14.59809,490.0578813,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SGOV,40.5045,160.65907,16153.46619315,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,GLD,10.4615,9.99652,4172.0976046,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,USMV,5.246,22.08992,2092.1363232,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,VIXM,0.369,9.23589,147.17390715,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,SQQQ,0.3886,3.60588,154.9807224,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,PSQ,7.0178,106.37542,2798.7373002,symphony-stats-meta
2026-05-15,sRxc0F27TQYj10bWwIlO,$USD,0.1004,40.03,40.03,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SDOW,4.091,56.67646,1631.7152834,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,GLDM,8.0784,35.80952,3222.1406096,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,TMF,2.4605,30.0305,981.39674,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,UUP,0.2905,4.17292,115.8819884,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,TECL,12.1025,24.74849,4827.1929745,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SPXS,0.2909,4.19066,116.0393754,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,TQQQ,4.0678,21.53568,1622.4981312,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,VTI,2.0857,2.29343,831.9187982,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SHV,1.2279,4.44277,489.7709648,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SH,1.2283,14.59809,489.9119004,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SGOV,40.5012,160.65907,16154.2694885,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,GLD,10.4584,9.99652,4171.4478308,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,USMV,5.2447,22.08992,2091.915424,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,VIXM,0.3689,9.23589,147.1277277,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,SQQQ,0.3886,3.60588,154.9807224,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,PSQ,7.0142,106.37542,2797.673546,symphony-stats-meta
2026-05-16,sRxc0F27TQYj10bWwIlO,$USD,0.1004,40.03,40.03,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SDOW,4.091,56.67646,1631.7152834,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,GLDM,8.0784,35.80952,3222.1406096,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,TMF,2.4605,30.0305,981.39674,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,UUP,0.2905,4.17292,115.8819884,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,TECL,12.1025,24.74849,4827.1929745,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SPXS,0.2909,4.19066,116.0393754,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,TQQQ,4.0678,21.53568,1622.4981312,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,VTI,2.0857,2.29343,831.9187982,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SHV,1.2279,4.44277,489.7709648,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SH,1.2283,14.59809,489.9119004,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SGOV,40.5012,160.65907,16154.2694885,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,GLD,10.4584,9.99652,4171.4478308,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,USMV,5.2447,22.08992,2091.915424,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,VIXM,0.3689,9.23589,147.1277277,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,SQQQ,0.3886,3.60588,154.9807224,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,PSQ,7.0142,106.37542,2797.673546,symphony-stats-meta
2026-05-17,sRxc0F27TQYj10bWwIlO,$USD,0.1004,40.03,40.03,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SDOW,4.1643,56.67646,1645.8843984,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,GLDM,8.1412,35.80952,3217.6644196,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,TMF,2.4584,30.0305,971.6368275,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,UUP,0.2927,4.17292,115.694207,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,TECL,11.3125,24.74849,4471.0622034,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SPXS,0.3001,4.19066,118.594420802,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,TQQQ,3.9346,21.53568,1555.0914528,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,VTI,2.0898,2.29343,825.9558802,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SHV,1.2392,4.44277,489.771409077,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SH,1.248,14.59809,493.257782628,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SGOV,40.8766,160.65907,16155.779683758,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,GLD,10.5435,9.99652,4167.1493272,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,USMV,5.3426,22.08992,2111.5754528,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,VIXM,0.3713,9.23589,146.7582921,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,SQQQ,0.4084,3.60588,161.3991888,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,PSQ,7.1754,106.37542,2835.958059658,symphony-stats-meta
2026-05-18,sRxc0F27TQYj10bWwIlO,$USD,0.1013,40.03,40.03,symphony-stats-meta
