date,symphony_id,ticker,weight_pct,shares,market_value,source
2026-05-18,qjmHJ3IR19kmaAlbgkNj,$USD,0.1015,1.02,1.02,symphony-stats-meta
2026-05-19,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1175,1.0289,91.335453,symphony-stats-meta
2026-05-19,qjmHJ3IR19kmaAlbgkNj,SGOV,81.182,8.08644,813.24922758,symphony-stats-meta
2026-05-19,qjmHJ3IR19kmaAlbgkNj,TQQQ,9.6009,1.31768,96.177594968,symphony-stats-meta
2026-05-19,qjmHJ3IR19kmaAlbgkNj,$USD,0.0998,1.0,1.0,symphony-stats-meta
2026-05-20,qjmHJ3IR19kmaAlbgkNj,GLDM,9.2691,15.5373,1397.3470755,symphony-stats-meta
2026-05-20,qjmHJ3IR19kmaAlbgkNj,SGOV,82.3197,123.38444,12409.994636756,symphony-stats-meta
2026-05-20,qjmHJ3IR19kmaAlbgkNj,TQQQ,8.3113,16.45862,1252.95359405,symphony-stats-meta
2026-05-20,qjmHJ3IR19kmaAlbgkNj,$USD,0.0999,15.06,15.06,symphony-stats-meta
2026-05-21,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1709,15.4005,1383.58246005,symphony-stats-meta
2026-05-21,qjmHJ3IR19kmaAlbgkNj,SGOV,82.6751,124.01001,12472.939206801,symphony-stats-meta
2026-05-21,qjmHJ3IR19kmaAlbgkNj,TQQQ,8.054,15.79462,1215.0801166,symphony-stats-meta
2026-05-21,qjmHJ3IR19kmaAlbgkNj,$USD,0.1001,15.1,15.1,symphony-stats-meta
2026-05-22,qjmHJ3IR19kmaAlbgkNj,GLDM,9.0831,15.4005,1373.41659,symphony-stats-meta
2026-05-22,qjmHJ3IR19kmaAlbgkNj,SGOV,82.5306,124.01001,12479.090103297,symphony-stats-meta
2026-05-22,qjmHJ3IR19kmaAlbgkNj,TECL,8.2309,5.98665,1244.5646685,symphony-stats-meta
2026-05-22,qjmHJ3IR19kmaAlbgkNj,$USD,0.1554,23.5,23.5,symphony-stats-meta
2026-05-24,qjmHJ3IR19kmaAlbgkNj,GLDM,9.1923,5.27515,470.5961315,symphony-stats-meta
2026-05-24,qjmHJ3IR19kmaAlbgkNj,SGOV,82.711,42.07849,4234.3584487,symphony-stats-meta
2026-05-24,qjmHJ3IR19kmaAlbgkNj,TECL,7.9974,1.9698,409.42293,symphony-stats-meta
2026-05-24,qjmHJ3IR19kmaAlbgkNj,$USD,0.0992,5.08,5.08,symphony-stats-meta
